PassengerId,HomePlanet,CryoSleep,Destination,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,GroupNum,Deck,Side
2871_01,Europa,True,TRAPPIST-1e,17.0,0.0,0.0,0.0,308.4769036733407,0.0,True,2871,2,B,P
2871_02,Europa,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,True,2871,2,B,P
2872_01,Earth,False,PSO J318.5-22,57.0,0.0,1431.0,0.0,30.0,337.0,True,2872,1,G,P
2873_01,Mars,False,55 Cancri e,39.0,2127.0,451.96167494677076,23.0,0.0,0.0,False,2873,1,E,P
2875_01,Europa,True,55 Cancri e,55.0,0.0,0.0,0.0,0.0,0.0,True,2875,1,B,P
2876_01,Earth,False,TRAPPIST-1e,42.0,173.0,656.0,0.0,0.0,23.0,False,2876,1,G,P
2877_01,Earth,False,TRAPPIST-1e,36.0,418.0,40.0,7.0,338.0,0.0,False,2877,1,F,P
2878_01,Mars,False,TRAPPIST-1e,42.0,44.0,0.0,3648.0,0.0,9.0,True,2878,1,F,P
2880_01,Earth,True,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,False,2880,1,G,P
2881_01,Earth,False,55 Cancri e,6.0,0.0,0.0,0.0,0.0,0.0,False,2881,1,G,P
2882_01,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,False,2882,1,G,P
2883_01,Earth,False,TRAPPIST-1e,28.0,0.0,93.0,1282.0,0.0,0.0,True,2883,1,F,P
2884_01,Mars,False,TRAPPIST-1e,37.0,912.0,0.0,0.0,308.4769036733407,0.0,False,2884,1,D,P
2887_01,Earth,False,TRAPPIST-1e,44.0,0.0,0.0,744.0,62.0,3.0,False,2887,1,G,P
2888_01,Mars,False,TRAPPIST-1e,71.0,901.0,0.0,1698.0,0.0,0.0,False,2888,1,F,P
2890_01,Europa,False,TRAPPIST-1e,44.0,0.0,351.0,0.0,3.0,3447.0,False,2890,2,B,P
2890_02,Europa,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,True,2890,2,B,P
2891_01,Earth,False,TRAPPIST-1e,18.0,4.0,904.0,0.0,0.0,1.0,False,2891,1,G,P
2892_01,Earth,False,PSO J318.5-22,3.0,0.0,0.0,0.0,0.0,0.0,True,2892,5,G,P
2892_02,Earth,True,55 Cancri e,12.0,0.0,0.0,0.0,0.0,0.0,False,2892,5,G,P
2892_03,Earth,True,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,True,2892,5,G,P
2892_04,Earth,False,TRAPPIST-1e,29.0,0.0,1311.0,0.0,0.0,0.0,False,2892,5,F,P
2892_05,Earth,False,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,False,2892,5,G,P
2893_01,Earth,False,55 Cancri e,27.0,688.0,307.0,779.0,0.0,19.0,False,2893,1,G,P
2894_01,Earth,False,PSO J318.5-22,24.0,0.0,0.0,443.0,244.0,1.0,False,2894,1,F,P
2897_01,Earth,False,TRAPPIST-1e,38.0,1.0,0.0,288.0,0.0,556.0,True,2897,1,G,P
2899_01,Mars,False,TRAPPIST-1e,28.0,523.0,0.0,0.0,970.0,0.0,False,2899,1,F,P
2900_01,Mars,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,True,2900,1,B,P
2901_01,Earth,False,TRAPPIST-1e,16.0,0.0,20.0,0.0,300.0,681.0,False,2901,2,F,P
2901_02,Earth,False,PSO J318.5-22,24.0,222.89785157787045,2.0,25.0,308.4769036733407,707.0,True,2901,2,F,P
2902_01,Earth,False,TRAPPIST-1e,33.0,123.0,760.0,0.0,0.0,0.0,False,2902,1,G,P
2905_01,Earth,False,55 Cancri e,24.0,489.0,0.0,174.90603284902085,0.0,0.0,False,2905,1,G,P
2906_01,Earth,False,TRAPPIST-1e,29.0,1.0,0.0,133.0,104.0,574.0,False,2906,1,G,P
2907_01,Earth,False,TRAPPIST-1e,25.0,0.0,9.0,2005.0,0.0,5.0,True,2907,1,F,P
2908_01,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,2908,2,G,P
2908_02,Earth,False,TRAPPIST-1e,13.0,649.0,2.0,0.0,124.0,143.0,False,2908,2,F,P
2909_01,Earth,True,55 Cancri e,7.0,0.0,0.0,0.0,0.0,0.0,False,2909,1,G,P
2910_01,Earth,False,PSO J318.5-22,32.0,0.0,0.0,736.0,0.0,0.0,False,2910,1,F,P
2912_01,Mars,True,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,False,2912,1,E,P
2913_01,Mars,False,TRAPPIST-1e,49.0,21.0,25.0,1509.0,0.0,1042.0,False,2913,1,F,P
2919_01,Mars,False,TRAPPIST-1e,43.0,13.0,2119.0,315.0,0.0,261.0,True,2919,3,D,P
2919_02,Mars,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,True,2919,3,F,P
2919_03,Mars,True,TRAPPIST-1e,6.0,222.89785157787045,0.0,0.0,0.0,0.0,True,2919,3,F,P
2920_01,Earth,False,TRAPPIST-1e,23.0,0.0,179.0,569.0,0.0,0.0,True,2920,1,F,P
2925_01,Mars,False,TRAPPIST-1e,43.0,336.0,11.0,796.0,15.0,0.0,True,2925,2,F,P
2925_02,Mars,True,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,True,2925,2,F,P
2926_01,Mars,False,TRAPPIST-1e,43.0,828.0,25.0,545.0,107.0,0.0,False,2926,1,F,P
2927_01,Mars,True,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,True,2927,1,F,P
2928_01,Europa,False,55 Cancri e,54.0,0.0,2062.0,2.0,19.0,1618.0,False,2928,3,B,P
2928_02,Europa,True,TRAPPIST-1e,51.0,0.0,0.0,174.90603284902085,0.0,0.0,True,2928,3,B,P
2928_03,Europa,True,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,True,2928,3,B,P
2929_01,Earth,True,PSO J318.5-22,48.0,0.0,0.0,0.0,0.0,0.0,True,2929,1,G,P
2930_01,Earth,False,TRAPPIST-1e,45.0,222.89785157787045,9.0,0.0,857.0,16.0,False,2930,1,G,P
2934_01,Earth,False,PSO J318.5-22,20.0,0.0,689.0,0.0,0.0,0.0,False,2934,1,F,P
2935_01,Europa,False,TRAPPIST-1e,33.0,0.0,28.0,0.0,6841.0,543.0,False,2935,1,T,P
2936_01,Earth,False,TRAPPIST-1e,21.0,15.0,30.0,11.0,2.0,388.0,False,2936,1,G,P
2938_01,Europa,True,TRAPPIST-1e,68.0,0.0,0.0,0.0,0.0,0.0,True,2938,1,C,P
2940_01,Earth,False,PSO J318.5-22,23.0,5.0,308.0,363.0,7.0,0.0,True,2940,1,F,P
2941_01,Earth,False,TRAPPIST-1e,16.0,24.0,0.0,13.0,717.0,0.0,False,2941,1,G,P
2942_01,Earth,False,TRAPPIST-1e,35.0,198.0,44.0,97.0,30.0,510.0,False,2942,1,F,P
2943_01,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,False,2943,1,G,P
2944_01,Earth,False,TRAPPIST-1e,51.0,214.0,3.0,16.0,569.0,0.0,False,2944,4,F,P
2944_02,Earth,False,PSO J318.5-22,2.0,222.89785157787045,0.0,0.0,0.0,0.0,False,2944,4,G,P
2944_03,Earth,True,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,False,2944,4,G,P
2944_04,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,True,2944,4,G,P
2945_01,Earth,True,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,True,2945,1,G,P
2948_01,Europa,False,TRAPPIST-1e,55.0,0.0,1971.0,77.0,577.0,1050.0,True,2948,1,C,P
2949_01,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,308.4769036733407,0.0,False,2949,1,G,P
2950_01,Earth,False,TRAPPIST-1e,20.0,310.0,0.0,374.0,0.0,5.0,False,2950,1,F,P
2953_01,Europa,False,55 Cancri e,25.0,0.0,641.0,0.0,2.0,0.0,True,2953,1,E,P
2954_01,Earth,False,55 Cancri e,18.0,235.0,0.0,101.0,0.0,316.0,True,2954,1,F,P
2956_01,Earth,False,PSO J318.5-22,28.0,3.0,141.0,0.0,0.0,1689.0,False,2956,1,G,P
2958_01,Earth,False,TRAPPIST-1e,26.0,1822.0,0.0,4.0,107.0,1204.0,False,2958,1,F,P
2959_01,Earth,False,PSO J318.5-22,28.0,1.0,0.0,933.0,614.0,0.0,False,2959,1,F,P
2960_01,Earth,False,TRAPPIST-1e,54.0,222.89785157787045,451.96167494677076,0.0,0.0,0.0,False,2960,1,F,P
2961_01,Earth,False,TRAPPIST-1e,56.0,0.0,54.0,0.0,724.0,0.0,False,2961,1,F,P
2962_01,Mars,False,TRAPPIST-1e,25.0,1228.0,0.0,132.0,0.0,0.0,False,2962,1,E,P
2964_01,Europa,False,TRAPPIST-1e,26.0,2050.0,8525.0,0.0,270.0,636.0,False,2964,1,A,P
2965_01,Earth,False,TRAPPIST-1e,14.0,0.0,0.0,709.0,258.0,3.0,False,2965,1,F,P
2966_01,Earth,False,TRAPPIST-1e,21.0,2.0,417.0,323.0,0.0,84.0,True,2966,1,E,P
2968_01,Earth,True,TRAPPIST-1e,43.0,0.0,451.96167494677076,0.0,0.0,0.0,True,2968,1,G,P
2969_01,Earth,False,TRAPPIST-1e,37.0,221.0,0.0,32.0,38.0,516.0,False,2969,1,G,P
2970_01,Earth,False,TRAPPIST-1e,25.0,740.0,82.0,6.0,308.4769036733407,1.0,False,2970,1,F,P
2971_01,Europa,False,TRAPPIST-1e,38.0,0.0,3135.0,0.0,26.0,3.0,True,2971,1,T,P
2972_01,Earth,False,TRAPPIST-1e,14.0,0.0,1.0,1441.0,0.0,190.0,True,2972,1,E,P
2975_01,Earth,False,PSO J318.5-22,20.0,0.0,0.0,585.0,0.0,10.0,False,2975,1,F,P
2979_01,Europa,False,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,False,2979,1,B,P
2982_01,Europa,True,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,True,2982,1,B,P
2983_01,Earth,False,TRAPPIST-1e,13.0,0.0,0.0,31.0,0.0,810.0,True,2983,1,E,P
2984_01,Europa,False,TRAPPIST-1e,37.0,0.0,210.0,0.0,4114.0,0.0,False,2984,1,D,P
2986_01,Mars,False,TRAPPIST-1e,15.0,5711.0,0.0,2516.0,0.0,1370.0,False,2986,1,E,P
2988_01,Europa,False,55 Cancri e,33.0,396.0,1280.0,7.0,308.0,4941.0,False,2988,1,A,P
2990_01,Earth,True,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,True,2990,1,G,P
2992_01,Earth,False,PSO J318.5-22,49.0,0.0,451.96167494677076,0.0,160.0,528.0,False,2992,1,F,P
2993_01,Earth,False,TRAPPIST-1e,24.0,1252.0,6.0,174.90603284902085,123.0,706.0,False,2993,1,F,P
2994_01,Earth,False,TRAPPIST-1e,24.0,173.0,0.0,14.0,0.0,603.0,False,2994,1,E,P
2995_01,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,True,2995,2,B,P
2995_02,Europa,True,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,True,2995,2,B,P
2996_01,Earth,False,55 Cancri e,31.0,0.0,611.0,2.0,4.0,22.0,False,2996,1,F,P
2998_01,Europa,False,55 Cancri e,47.0,0.0,5252.0,0.0,124.0,300.0,True,2998,1,C,P
3000_01,Earth,False,TRAPPIST-1e,19.0,736.0,0.0,0.0,0.0,1.0,False,3000,1,F,P
3001_01,Europa,False,55 Cancri e,38.0,0.0,1577.0,0.0,425.0,4359.0,False,3001,2,C,P
3001_02,Europa,False,55 Cancri e,33.0,0.0,1001.0,2280.0,308.4769036733407,29.0,True,3001,2,C,P
3003_01,Europa,True,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,True,3003,1,C,P
3004_01,Earth,True,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,True,3004,2,G,P
3004_02,Earth,False,TRAPPIST-1e,32.0,0.0,53.0,0.0,744.0,0.0,False,3004,2,F,P
3005_01,Mars,True,TRAPPIST-1e,70.0,0.0,0.0,0.0,0.0,0.0,True,3005,1,F,P
3006_01,Earth,False,PSO J318.5-22,19.0,23.0,0.0,0.0,0.0,732.0,False,3006,1,G,P
3009_01,Mars,True,PSO J318.5-22,55.0,0.0,0.0,0.0,0.0,0.0,True,3009,1,E,P
3010_01,Europa,False,TRAPPIST-1e,48.0,0.0,8403.0,0.0,7627.0,83.0,False,3010,1,B,P
3012_01,Earth,False,TRAPPIST-1e,66.0,1187.0,1.0,174.90603284902085,6.0,0.0,False,3012,1,G,P
3013_01,Earth,False,TRAPPIST-1e,13.0,222.89785157787045,256.0,0.0,207.0,409.0,False,3013,1,F,P
3014_01,Europa,False,55 Cancri e,40.0,82.0,1390.0,0.0,347.0,6237.0,False,3014,1,C,P
3015_01,Earth,False,TRAPPIST-1e,35.0,0.0,1438.0,0.0,112.0,74.0,True,3015,1,E,P
3018_01,Earth,False,TRAPPIST-1e,32.0,0.0,49.0,2.0,639.0,0.0,False,3018,1,F,P
3019_01,Mars,False,TRAPPIST-1e,51.0,1644.0,0.0,234.0,157.0,64.0,False,3019,1,E,P
3020_01,Europa,False,TRAPPIST-1e,37.0,0.0,216.0,0.0,5391.0,3372.0,False,3020,1,B,P
3021_01,Earth,False,TRAPPIST-1e,31.0,517.0,1.0,301.0,60.0,4.0,False,3021,2,G,P
3021_02,Earth,False,TRAPPIST-1e,37.0,608.0,0.0,6.0,0.0,1637.0,False,3021,2,F,P
3022_01,Europa,False,TRAPPIST-1e,38.0,0.0,3331.0,270.0,2.0,3510.0,False,3022,2,C,P
3022_02,Europa,False,55 Cancri e,19.0,0.0,329.0,0.0,3154.0,312.0,False,3022,2,C,P
3023_01,Mars,True,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,True,3023,1,F,P
3024_01,Earth,False,TRAPPIST-1e,19.0,0.0,0.0,1752.0,187.0,0.0,True,3024,1,F,P
3025_01,Earth,False,TRAPPIST-1e,31.0,2.0,788.0,0.0,128.0,9.0,True,3025,2,G,P
3025_02,Earth,False,TRAPPIST-1e,43.0,45.0,8.0,0.0,607.0,44.0,False,3025,2,G,P
3026_01,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,False,3026,1,G,P
3027_01,Earth,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,False,3027,1,G,P
3029_01,Europa,False,55 Cancri e,21.0,0.0,878.0,82.0,360.0,1784.0,False,3029,2,C,P
3029_02,Europa,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,True,3029,2,C,P
3030_01,Europa,False,55 Cancri e,30.0,728.0,2551.0,0.0,48.0,1804.0,True,3030,2,B,P
3030_02,Europa,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,True,3030,2,B,P
3032_01,Earth,False,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,False,3032,4,G,P
3032_02,Earth,True,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,False,3032,4,G,P
3032_03,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,3032,4,G,P
3032_04,Earth,False,TRAPPIST-1e,30.0,479.0,12.0,25.0,643.0,283.0,False,3032,4,F,P
3033_01,Earth,False,PSO J318.5-22,21.0,0.0,27.0,1181.0,0.0,513.0,False,3033,1,G,P
3034_01,Europa,False,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,False,3034,1,F,P
3036_01,Earth,False,PSO J318.5-22,57.0,506.0,0.0,1.0,178.0,0.0,False,3036,1,F,P
3038_01,Mars,False,TRAPPIST-1e,35.0,1228.0,0.0,0.0,0.0,0.0,False,3038,1,F,P
3039_01,Europa,False,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,False,3039,1,A,P
3040_01,Mars,False,TRAPPIST-1e,32.0,2616.0,0.0,2.0,5.0,0.0,False,3040,1,F,P
3042_01,Earth,False,TRAPPIST-1e,30.0,0.0,0.0,301.0,0.0,437.0,False,3042,1,F,P
3044_01,Earth,False,TRAPPIST-1e,69.0,577.0,139.0,0.0,0.0,0.0,False,3044,1,F,P
3045_01,Earth,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,False,3045,1,G,P
3047_01,Mars,True,PSO J318.5-22,17.0,0.0,451.96167494677076,0.0,0.0,0.0,True,3047,2,E,P
3047_02,Mars,False,TRAPPIST-1e,16.0,995.0,0.0,6.0,48.0,0.0,False,3047,2,E,P
3048_01,Mars,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,308.4769036733407,0.0,False,3048,1,E,P
3050_01,Europa,False,TRAPPIST-1e,25.0,1586.0,2342.0,947.0,1.0,276.0,True,3050,1,E,P
3053_01,Europa,False,55 Cancri e,52.0,0.0,2.0,0.0,10976.0,810.0,False,3053,1,F,P
3054_01,Earth,False,TRAPPIST-1e,13.0,578.0,77.0,0.0,306.0,5.0,False,3054,1,F,P
3055_01,Earth,False,TRAPPIST-1e,37.0,1086.0,0.0,0.0,41.0,0.0,False,3055,1,F,P
3060_01,Mars,False,TRAPPIST-1e,13.0,760.0,2.0,2.0,308.4769036733407,0.0,False,3060,3,F,P
3060_02,Mars,False,TRAPPIST-1e,45.0,3309.0,0.0,10.0,0.0,0.0,False,3060,3,D,P
3060_03,Mars,False,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,False,3060,3,E,P
3061_01,Earth,False,TRAPPIST-1e,22.0,664.0,0.0,0.0,65.0,0.0,False,3061,2,F,P
3061_02,Earth,False,TRAPPIST-1e,39.0,0.0,0.0,0.0,1745.0,72.0,False,3061,2,G,P
3062_01,Mars,False,TRAPPIST-1e,35.0,741.0,0.0,31.0,0.0,36.0,False,3062,1,D,P
3063_01,Earth,True,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,True,3063,3,G,P
3063_02,Earth,True,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,True,3063,3,G,P
3063_03,Earth,False,TRAPPIST-1e,19.0,1.0,0.0,0.0,450.0,254.0,False,3063,3,E,P
3064_01,Earth,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,True,3064,1,G,P
3065_01,Europa,False,55 Cancri e,37.0,0.0,2065.0,1650.0,356.0,1.0,True,3065,1,D,P
3066_01,Earth,False,TRAPPIST-1e,35.0,1609.0,0.0,0.0,0.0,0.0,False,3066,1,E,P
3067_01,Earth,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,True,3067,1,G,P
3068_01,Earth,False,TRAPPIST-1e,62.0,379.0,453.0,0.0,7.0,0.0,False,3068,1,G,P
3070_01,Earth,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,True,3070,1,G,P
3071_01,Europa,True,TRAPPIST-1e,16.0,222.89785157787045,0.0,0.0,0.0,0.0,True,3071,2,B,P
3071_02,Europa,False,TRAPPIST-1e,26.0,0.0,451.96167494677076,8.0,21.0,6023.0,False,3071,2,B,P
3073_01,Mars,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,True,3073,1,F,P
3076_01,Earth,True,PSO J318.5-22,0.0,0.0,0.0,0.0,0.0,0.0,True,3076,1,G,P
3079_01,Earth,False,55 Cancri e,22.0,35.0,0.0,36.0,581.0,0.0,False,3079,1,F,P
3080_01,Earth,False,TRAPPIST-1e,40.0,0.0,0.0,0.0,822.0,2.0,False,3080,1,F,P
3081_01,Europa,False,55 Cancri e,50.0,0.0,1547.0,0.0,1784.0,1.0,True,3081,2,C,P
3081_02,Europa,True,TRAPPIST-1e,57.0,0.0,0.0,0.0,0.0,0.0,True,3081,2,C,P
3082_01,Earth,False,PSO J318.5-22,15.0,1.0,30.0,1793.0,0.0,0.0,True,3082,1,G,P
3083_01,Europa,False,55 Cancri e,23.0,0.0,587.0,0.0,1497.0,1014.0,False,3083,1,D,P
3084_01,Mars,True,55 Cancri e,60.0,0.0,0.0,0.0,0.0,0.0,True,3084,1,D,P
3085_01,Earth,False,TRAPPIST-1e,73.0,0.0,0.0,0.0,153.0,556.0,False,3085,1,G,P
3087_01,Earth,True,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,True,3087,1,G,P
3088_01,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,False,3088,1,A,P
3090_01,Europa,False,TRAPPIST-1e,27.0,0.0,6013.0,0.0,820.0,31.0,True,3090,1,B,P
3091_01,Europa,False,TRAPPIST-1e,14.0,0.0,946.0,0.0,7860.0,384.0,False,3091,2,F,P
3091_02,Europa,True,TRAPPIST-1e,26.0,222.89785157787045,0.0,0.0,0.0,0.0,True,3091,2,D,P
3092_01,Earth,False,TRAPPIST-1e,22.0,222.89785157787045,0.0,102.0,43.0,700.0,False,3092,1,G,P
3093_01,Mars,False,55 Cancri e,22.0,2229.0,0.0,1349.0,121.0,0.0,True,3093,1,E,P
3095_01,Mars,False,PSO J318.5-22,71.0,924.0,1284.0,10.0,9.0,0.0,False,3095,1,F,P
3096_01,Mars,False,55 Cancri e,25.0,5.0,1.0,633.0,0.0,188.0,True,3096,1,D,P
3099_01,Mars,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,True,3099,1,E,P
3100_01,Earth,False,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,False,3100,3,G,P
3100_02,Earth,False,TRAPPIST-1e,52.0,809.0,0.0,0.0,0.0,0.0,True,3100,3,F,P
3100_03,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,True,3100,3,G,P
3102_01,Europa,True,55 Cancri e,30.0,0.0,0.0,0.0,0.0,0.0,True,3102,1,B,P
3103_01,Europa,False,TRAPPIST-1e,52.0,0.0,7452.0,0.0,1158.0,7979.0,False,3103,1,B,P
3104_01,Earth,False,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,True,3104,2,G,P
3104_02,Earth,True,TRAPPIST-1e,22.0,0.0,451.96167494677076,0.0,0.0,0.0,True,3104,2,G,P
3110_01,Earth,False,TRAPPIST-1e,24.0,520.0,0.0,0.0,195.0,0.0,True,3110,1,G,P
3111_01,Mars,False,TRAPPIST-1e,22.0,1173.0,0.0,0.0,9.0,0.0,False,3111,1,D,P
3112_01,Earth,True,PSO J318.5-22,15.0,0.0,0.0,0.0,0.0,0.0,False,3112,1,G,P
3113_01,Mars,True,TRAPPIST-1e,21.0,222.89785157787045,0.0,0.0,0.0,0.0,True,3113,2,D,P
3113_02,Mars,True,55 Cancri e,56.0,0.0,0.0,0.0,0.0,0.0,True,3113,2,D,P
3114_01,Mars,False,TRAPPIST-1e,50.0,1598.0,0.0,155.0,26.0,0.0,False,3114,1,D,P
3116_01,Earth,False,TRAPPIST-1e,20.0,127.0,0.0,656.0,0.0,21.0,False,3116,1,F,P
3117_01,Earth,False,TRAPPIST-1e,32.0,0.0,0.0,47.0,857.0,23.0,False,3117,1,F,P
3118_01,Earth,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,False,3118,1,G,P
3119_01,Earth,False,TRAPPIST-1e,74.0,571.0,0.0,0.0,277.0,0.0,False,3119,1,G,P
3120_01,Mars,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,True,3120,2,E,P
3120_02,Mars,False,TRAPPIST-1e,31.0,691.0,3.0,68.0,286.0,0.0,False,3120,2,E,P
3121_01,Earth,True,PSO J318.5-22,6.0,0.0,0.0,0.0,0.0,0.0,True,3121,1,G,P
3123_01,Earth,True,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,True,3123,1,G,P
3124_01,Mars,True,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,True,3124,3,F,P
3124_02,Mars,False,TRAPPIST-1e,47.0,1130.0,8.0,299.0,0.0,0.0,True,3124,3,F,P
3124_03,Mars,True,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,True,3124,3,F,P
3126_01,Europa,False,55 Cancri e,31.0,139.0,4018.0,13.0,232.0,1140.0,True,3126,2,B,P
3126_02,Europa,False,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,True,3126,2,B,P
3128_01,Earth,False,55 Cancri e,15.0,62.0,57.0,2646.0,1104.0,312.0,False,3128,1,G,P
3130_01,Mars,False,TRAPPIST-1e,38.0,886.0,0.0,618.0,0.0,0.0,False,3130,1,F,P
3131_01,Earth,True,55 Cancri e,48.0,0.0,0.0,0.0,0.0,0.0,True,3131,3,G,P
3131_02,Earth,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,True,3131,3,G,P
3131_03,Europa,True,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,True,3131,3,G,P
3132_01,Mars,True,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,True,3132,1,F,P
3133_01,Earth,False,PSO J318.5-22,31.0,0.0,140.0,394.0,0.0,0.0,False,3133,1,G,P
3134_01,Europa,False,PSO J318.5-22,62.0,0.0,4513.0,0.0,85.0,1437.0,True,3134,1,C,P
3136_01,Earth,True,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,True,3136,1,G,P
3138_01,Earth,False,TRAPPIST-1e,30.0,0.0,4.0,1604.0,678.0,1681.0,False,3138,1,F,P
3140_01,Mars,False,TRAPPIST-1e,26.0,912.0,0.0,43.0,0.0,0.0,False,3140,1,E,P
3142_01,Mars,False,TRAPPIST-1e,43.0,33.0,1117.0,59.0,0.0,16.0,False,3142,2,F,P
3142_02,Mars,False,TRAPPIST-1e,32.0,1087.0,0.0,71.0,0.0,0.0,False,3142,2,F,P
3143_01,Mars,True,55 Cancri e,24.0,0.0,0.0,0.0,0.0,306.7894819713431,True,3143,1,F,P
3145_01,Mars,True,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,True,3145,1,F,P
3147_01,Earth,False,TRAPPIST-1e,21.0,17.0,427.0,31.0,257.0,0.0,True,3147,1,F,P
3149_01,Earth,False,TRAPPIST-1e,18.0,0.0,730.0,79.0,0.0,306.7894819713431,True,3149,2,G,P
3149_02,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,3149,2,G,P
3152_01,Earth,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,False,3152,1,G,P
3158_01,Mars,False,TRAPPIST-1e,21.0,1507.0,451.96167494677076,3.0,2.0,1196.0,False,3158,1,D,P
3159_01,Mars,True,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,True,3159,1,F,P
3161_01,Europa,False,55 Cancri e,56.0,0.0,323.0,971.0,58.0,4240.0,False,3161,1,E,P
3162_01,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,True,3162,3,G,P
3162_02,Earth,False,TRAPPIST-1e,55.0,0.0,0.0,5.0,0.0,2409.0,False,3162,3,F,P
3162_03,Earth,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,False,3162,3,G,P
3163_01,Mars,False,TRAPPIST-1e,13.0,1007.0,0.0,142.0,295.0,0.0,False,3163,2,F,P
3163_02,Mars,False,55 Cancri e,43.0,4.0,0.0,1834.0,1.0,66.0,False,3163,2,F,P
3164_01,Earth,True,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,False,3164,1,G,P
3166_01,Mars,True,TRAPPIST-1e,0.0,222.89785157787045,0.0,0.0,0.0,0.0,True,3166,1,F,P
